0.1920616313993802, 0.04130625003064452, 0.04965847224072553, 0.023273097343567542, 0.054957281069528394, 0.05726195693701613, 0.018312039012191583, 0.011748791674401033, 0.060786739835923406, 0.03591089971660762, 0.021736026423654214, 0.05257988616467731, 0.040865887931055785, 
0.04130625003064454, 0.04805287702887819, 0.03273986398307173, 0.016321341186969384, 0.041931335711594055, 0.03262137198534093, 0.012920933907461987, 0.0076599197156262695, 0.042466709670977314, 0.02469067154121459, 0.012354271064489879, 0.023317698542655828, 0.02560988382206876, 
0.04965847224072555, 0.03273986398307173, 0.2497639339297726, 0.043141430612552406, 0.07701793702760164, 0.06888250461076088, 0.0222456921040543, 0.02678580985788161, 0.10149882971570305, 0.07013778014610147, 0.01358422294095254, 0.03132168928610418, 0.051326605728120166, 
0.02327309734356754, 0.016321341186969384, 0.043141430612552406, 0.06319143522383597, 0.03503812259565965, 0.03526737335900778, 0.011647575847543511, 0.008805463390949102, 0.04747971966348322, 0.03277516782611359, 0.0071525011217531175, 0.017393175624459866, 0.02495006471250677, 
0.05495728106952831, 0.041931335711594055, 0.07701793702760164, 0.03503812259565965, 0.18608423047693698, 0.09418851795569742, 0.02310364062979546, 0.020215811283415805, 0.10899146276950344, 0.063354728728142, 0.027231192511490775, 0.04193046569067053, 0.049180938588864326, 
0.057261956937016134, 0.03262137198534093, 0.06888250461076088, 0.03526737335900778, 0.09418851795569742, 0.19465703978197713, 0.01790813427293505, 0.019190638998505403, 0.12336529609208666, 0.06807977703977025, 0.029691949127710327, 0.04123025444037567, 0.05284565706380322, 
0.01831203901219159, 0.012920933907461987, 0.0222456921040543, 0.011647575847543511, 0.023103640629795457, 0.01790813427293505, 0.02592556817811772, 0.005757612319058085, 0.02947098752637161, 0.01933802181614008, 0.00659021232655746, 0.013416576765507759, 0.01735653809341883, 
0.011748791674401033, 0.0076599197156262695, 0.026785809857881614, 0.008805463390949108, 0.020215811283415805, 0.019190638998505406, 0.005757612319058087, 0.03040889994883324, 0.026259629664906393, 0.019067870466820635, 0.004253786354018888, 0.007996621091838694, 0.023552073858172096, 
0.060786739835923406, 0.042466709670977314, 0.10149882971570305, 0.04747971966348322, 0.10899146276950344, 0.12336529609208666, 0.02947098752637161, 0.026259629664906397, 0.2508818585608831, 0.11663014637587903, 0.021246005818798434, 0.034104921080817335, 0.05736857235091338, 
0.03591089971660762, 0.02469067154121459, 0.07013778014610147, 0.03277516782611359, 0.063354728728142, 0.06807977703977025, 0.01933802181614008, 0.019067870466820635, 0.11663014637587903, 0.10416582201114616, 0.012079503664957634, 0.023577052134560163, 0.03727525346115749, 
0.021736026423654218, 0.012354271064489879, 0.013584222940952538, 0.007152501121753121, 0.027231192511490757, 0.029691949127710338, 0.006590212326557455, 0.00425378635401889, 0.021246005818798416, 0.01207950366495764, 0.036120382633311354, 0.014710549535816636, 0.0135804539654971, 
0.05257988616467732, 0.023317698542655845, 0.03132168928610421, 0.017393175624459873, 0.04193046569067054, 0.04123025444037569, 0.013416576765507764, 0.007996621091838692, 0.034104921080817356, 0.023577052134560187, 0.014710549535816636, 0.09747935304995643, 0.03150008305254428, 
0.0408658879310558, 0.02560988382206876, 0.051326605728120166, 0.02495006471250677, 0.049180938588864326, 0.05284565706380322, 0.01735653809341883, 0.02355207385817211, 0.05736857235091338, 0.03727525346115749, 0.0135804539654971, 0.031500083052544266, 0.07969907315602286, 
